Date,Source,Headline,Sentiment,Sentiment Score,Label,Link
2024-08-26,Crypto Daily,New Cryptocurrency Base Dawgz Hits $3M Milestone In Presale - Next 100x Meme Coin?,Negative,0.2884,2 stars,https://cryptodaily.co.uk/2024/08/new-cryptocurrency-base-dawgz-hits-3m-milestone-in-presale-next-100x-meme-coin
2024-08-26,Crypto Daily,Experts Highlight Cardano (ADA) and MoonTaurus (MNTR) as Key Players in the 2024 Bull Run,Negative,0.4153,4 stars,https://cryptodaily.co.uk/2024/08/experts-highlight-cardano-ada-and-moontaurus-mntr-as-key-players-in-the-2024-bull-run
2024-08-26,Crypto Daily,Solana (SOL) manoeuvres into pole position ready for bull market surge,Negative,0.3487,2 stars,https://cryptodaily.co.uk/2024/08/solana-sol-manoeuvres-into-pole-position-ready-for-bull-market-surge
2024-08-26,Crypto Daily,"Experts See Bitcoin Breaking $70,000 — 5 Altcoins Poised for 1000% Growth on the Next Green Candle",Negative,0.2382,2 stars,https://cryptodaily.co.uk/2024/08/experts-see-bitcoin-breaking-70000-5-altcoins-poised-for-1000-growth-on-the-next-green-candle
2024-08-26,Crypto Daily,10 Best Cryptos to Buy Now As Bitcoin Price Recovers,Negative,0.358,4 stars,https://cryptodaily.co.uk/2024/08/10-best-cryptos-to-buy-now-as-bitcoin-price-recovers
2024-08-26,Crypto Daily,LBank Makes a Grand Statement at Coinfest Asia 2024 with Spectacular Car Showcase,Negative,0.2912,4 stars,https://cryptodaily.co.uk/2024/08/lbank-makes-a-grand-statement-at-coinfest-asia-2024-with-spectacular-car-showcase
2024-08-26,Crypto Daily,Warden announces the Artificial Intelligence Blockchain Interface (AIBI),Negative,0.251,4 stars,https://cryptodaily.co.uk/2024/08/warden-announces-the-artificial-intelligence-blockchain-interface-aibi
2024-08-26,Crypto Daily,"Bitcoin (BTC) holds above $63,000 - next bullish phase to come",Negative,0.4145,1 stars,https://cryptodaily.co.uk/2024/08/bitcoin-btc-holds-above-63000-next-bullish-phase-to-come
2024-08-26,Crypto Daily,"Avalanche (AVAX) Climbs 24% This Week, Experts Are Eyeing This New Altcoin For High Returns",Negative,0.3362,4 stars,https://cryptodaily.co.uk/2024/08/avalanche-avax-climbs-24-this-week-experts-are-eyeing-this-new-altcoin-for-high-returns
2024-08-26,Crypto Daily,A Developer’s Mindset: Top Blockchain Hackathons To Attend In Q4 2024,Negative,0.3554,4 stars,https://cryptodaily.co.uk/2024/08/a-developers-mindset-top-blockchain-hackathons-to-attend-in-q4-2024
2024-08-26,Crypto Daily,"Crypto Price Analysis 8-26 BTC, ETH, SOL, DOGE, DOT, XRP, SEI",Negative,0.3654,2 stars,https://cryptodaily.co.uk/2024/08/crypto-price-analysis-8-26-btc-eth-sol-doge-dot-xrp-sei
2024-08-26,Crypto Daily,Bybit Powered by SATOS Marks a New Chapter in the Netherlands with the Grand Opening of  New Amsterdam Office,Negative,0.3549,5 stars,https://cryptodaily.co.uk/2024/08/bybit-powered-by-satos-marks-a-new-chapter-in-the-netherlands-with-the-grand-opening-of-new-amsterdam-office
2024-08-26,Crypto Daily,Relax and Let Your Husky Inu ($HINU) Grow!,Negative,0.4087,4 stars,https://cryptodaily.co.uk/2024/08/relax-and-let-your-husky-inu-hinu-grow
2024-08-26,Crypto Daily,Polkadot Reimagines Ethereum 2.0 as JAM Upgrade Gets Up to Speed,Negative,0.2971,2 stars,https://cryptodaily.co.uk/2024/08/polkadot-reimagines-ethereum-20-as-jam-upgrade-gets-up-to-speed
2024-08-26,Crypto Daily,FSL Launches Super Useless Token ($SUT): The Studio’s First Meme Coin on Polygon PoS,Negative,0.3521,4 stars,https://cryptodaily.co.uk/2024/08/fsl-launches-super-useless-token-sut-the-studios-first-meme-coin-on-polygon-pos
2024-08-26,Crypto Daily,LBank Bali Web3 Future Night Unites Web3 Innovators for a Memorable Evening,Negative,0.304,4 stars,https://cryptodaily.co.uk/2024/08/lbank-bali-web3-future-night-unites-web3-innovators-for-a-memorable-evening
2024-08-23,Crypto Daily,"Long-Time Shiba Inu Whale Diversifies Portfolio, Accumulates 'Next Big Meme Coin' After 100% Move",Negative,0.3653,5 stars,https://cryptodaily.co.uk/2024/08/long-time-shiba-inu-whale-diversifies-portfolio-accumulates-next-big-meme-coin-after-100-move
2024-08-25,Crypto Daily,"Polkadot Price Analysis: $DOT Gains 10%, Nears $5 Mark",Negative,0.3121,2 stars,https://cryptodaily.co.uk/2024/08/polkadot-price-analysis-dot-gains-10-nears-5-mark
2024-08-25,Crypto Daily,Experience Potential Memecoin Greatness with Husky Inu ($HINU),Negative,0.4002,2 stars,https://cryptodaily.co.uk/2024/08/experience-potential-memecoin-greatness-with-husky-inu-hinu
2024-08-25,Crypto Daily,Crypto Trader’s Guide To Life Insurance Benefits,Negative,0.3774,4 stars,https://cryptodaily.co.uk/2024/08/crypto-traders-guide-to-life-insurance-benefits
2024-08-23,Crypto Daily,"Analyst Who Hasn’t Been Wrong Since 2021 Calls Cardano (ADA) a Crapshoot, Predicts 2000% Bull Move for Trending Dogecoin (DOGE) Rival",Negative,0.3037,2 stars,https://cryptodaily.co.uk/2024/08/analyst-who-hasnt-been-wrong-since-2021-calls-cardano-ada-a-crapshoot-predicts-2000-bull-move-for-trending-dogecoin-doge-rival
2024-08-25,Crypto Daily,Explore These Ambitious Memecoins Before Making Your Investment - x25 Potential For Next Month,Negative,0.248,2 stars,https://cryptodaily.co.uk/2024/08/explore-these-ambitious-memecoins-before-making-your-investment-x25-potential-for-next-month
2024-08-25,Crypto Daily,"Crypto Weekly Roundup: Trump's DeFiant DeFi, MakerDAO Endgame, & More",Negative,0.3373,1 stars,https://cryptodaily.co.uk/2024/08/crypto-weekly-roundup-trumps-defiant-defi-makerdao-endgame-more
2024-08-23,Crypto Daily,Meme Coin Whale Dumps PEPE and Shiba Inu (SHIB) for MoonTaurus (MNTR) After Seeing Major Presale Momentum,Negative,0.3752,4 stars,https://cryptodaily.co.uk/2024/08/meme-coin-whale-dumps-pepe-and-shiba-inu-shib-for-moontaurus-mntr-after-seeing-major-presale-momentum
2024-08-23,Crypto Daily,This Crypto Trader Accurately Predicted the Rise of Shiba Inu (SHIB) and Pepe (PEPE); Here’s His Next 100x Meme Coin,Negative,0.3452,4 stars,https://cryptodaily.co.uk/2024/08/this-crypto-trader-accurately-predicted-the-rise-of-shiba-inu-shib-and-pepe-pepe-heres-his-next-100x-meme-coin
2024-08-24,Crypto Daily,"Bulls Are Back: Ripple's New Bank Connections, Bitcoin's Momentum and 3 Coins Indicate Explosive Growth",Negative,0.2634,4 stars,https://cryptodaily.co.uk/2024/08/bulls-are-back-ripples-new-bank-connections-bitcoins-momentum-and-3-coins-indicate-explosive-growth
2024-08-24,Crypto Daily,"Solana Superstar Husky Inu ($HINU) Raises Over $370,000 in Early Presale",Negative,0.3636,4 stars,https://cryptodaily.co.uk/2024/08/solana-superstar-husky-inu-hinu-raises-over-370000-in-early-presale
2024-08-24,Crypto Daily,Watch Next Week’s Top 5 Altcoins With Potential for Massive Profits,Negative,0.352,4 stars,https://cryptodaily.co.uk/2024/08/watch-next-weeks-top-5-altcoins-with-potential-for-massive-profits
2024-08-23,Crypto Daily,Dogecoin vs MoonTaurus: Which Coin Should You Choose For the Long Term Gains?,Negative,0.4809,4 stars,https://cryptodaily.co.uk/2024/08/dogecoin-vs-moontaurus-which-coin-should-you-choose-for-the-long-term-gains
2024-08-24,Crypto Daily,"Polkadot (DOT) Reports Surge In Network Activity, Lines Up New Products",Negative,0.2656,4 stars,https://cryptodaily.co.uk/2024/08/polkadot-dot-reports-surge-in-network-activity-lines-up-new-products
2024-08-23,Crypto Daily,"Meme Coin Gem-Spotter Sells Entire Bag of Pepe (PEPE), Goes All-In on Newcomer That Recently Surged 100%—What Does He Know?",Negative,0.3293,2 stars,https://cryptodaily.co.uk/2024/08/meme-coin-gem-spotter-sells-entire-bag-of-pepe-pepe-goes-all-in-on-newcomer-that-recently-surged-100-what-does-he-know
2024-08-24,Crypto Daily,LBank Captivates Coinfest Asia 2024 Attendees with Exclusive Merchandise and Engagement,Negative,0.2522,2 stars,https://cryptodaily.co.uk/2024/08/lbank-captivates-coinfest-asia-2024-attendees-with-exclusive-merchandise-and-engagement
2024-08-23,Crypto Daily,"Litecoin (LTC) Jumps By 10% While MoonTaurus (MNTR) Is Up 100% From Phase 1, Priced at $0.01",Negative,0.3635,4 stars,https://cryptodaily.co.uk/2024/08/litecoin-ltc-jumps-by-10-while-moontaurus-mntr-is-up-100-from-phase-1-priced-at-001
2024-08-23,Crypto Daily,Optimize Your Crypto Investment: 5 Memecoins to Own Before the Next Bull Run,Negative,0.2997,4 stars,https://cryptodaily.co.uk/2024/08/optimize-your-crypto-investment-5-memecoins-to-own-before-the-next-bull-run
2024-08-23,Crypto Daily,Crypto Whales Won't Share This Information - Top 3 Coins That Are Collected Now,Negative,0.2736,2 stars,https://cryptodaily.co.uk/2024/08/crypto-whales-wont-share-this-information-top-3-coins-that-are-collected-now
2024-08-23,Crypto Daily,Cloud Mining vs. Hardware Mining: Which is Better in 2024?,Negative,0.4521,4 stars,https://cryptodaily.co.uk/2024/08/cloud-mining-vs-hardware-mining-which-is-better-in-2024
2024-08-23,Crypto Daily,Pepe Unchained ICO Raises $10M - Experts Tip $PEPU As Next Big Meme Coin,Negative,0.347,5 stars,https://cryptodaily.co.uk/2024/08/pepe-unchained-ico-raises-10m-experts-tip-pepu-as-next-big-meme-coin
2024-08-23,Crypto Daily,Get Ready to Print Money with Solana Superstar Husky Inu ($HINU),Negative,0.3676,4 stars,https://cryptodaily.co.uk/2024/08/get-ready-to-print-money-with-solana-superstar-husky-inu-hinu
2024-08-23,Crypto Daily,"Visiion.io Launches Premium Boutique Cryptocurrency Exchange, Offering Traders Unparalleled Experience",Negative,0.4628,4 stars,https://cryptodaily.co.uk/2024/08/visiionio-launches-premium-boutique-cryptocurrency-exchange-offering-traders-unparalleled-experience
2024-08-23,Crypto Daily,DOGE vs MPEPE: Who Will Provide The Best Return On Investment In 2024,Negative,0.2781,2 stars,https://cryptodaily.co.uk/2024/08/doge-vs-mpepe-who-will-provide-the-best-return-on-investment-in-2024
2024-08-23,Crypto Daily,"5 Best Cryptos to Consider During a Market Dip — BlockDAG, Bitcoin, Ethereum, Binance Coin, and Solana",Negative,0.2563,2 stars,https://cryptodaily.co.uk/2024/08/5-best-cryptos-to-consider-during-a-market-dip-blockdag-bitcoin-ethereum-binance-coin-and-solana
2024-08-23,Crypto Daily,Why $1 for Dogecoin in 2024 Might Not Happen and 2 Best DOGE Alternatives to Consider,Negative,0.4503,2 stars,https://cryptodaily.co.uk/2024/08/why-1-for-dogecoin-in-2024-might-not-happen-and-2-best-doge-alternatives-to-consider
2024-08-23,Crypto Daily,Dogecoin: Is There More Millionaires To Come From Doge? Mpeppe Capitalize,Negative,0.2998,4 stars,https://cryptodaily.co.uk/2024/08/dogecoin-is-there-more-millionaires-to-come-from-doge-mpeppe-capitalize
2024-08-23,Crypto Daily,Husky Inu Investors Make The 100x Switch To Mpeppe As Community Grows,Negative,0.2761,4 stars,https://cryptodaily.co.uk/2024/08/husky-inu-investors-make-the-100x-switch-to-mpeppe-as-community-grows
2024-08-23,Crypto Daily,Husky Inu Holders Max Out Their Earning Potential By Investing In Mpeppe At 0.001777,Negative,0.3062,4 stars,https://cryptodaily.co.uk/2024/08/husky-inu-holders-max-out-their-earning-potential-by-investing-in-mpeppe-at-0001777
2024-08-23,Crypto Daily,Endgame Overhaul: MakerDAO Rolls Out New Stablecoin and Governance Tokens,Negative,0.3757,4 stars,https://cryptodaily.co.uk/2024/08/endgame-overhaul-makerdao-rolls-out-new-stablecoin-and-governance-tokens
2024-08-23,Crypto Daily,Clair Meme ($CLAIR) The Top Bull Market Opportunity,Negative,0.4287,4 stars,https://cryptodaily.co.uk/2024/08/clair-meme-clair-the-top-bull-market-opportunity
2024-08-23,Crypto Daily,The Defiant Ones: Trump Family Strives to Make DeFi 'Great Again',Negative,0.351,4 stars,https://cryptodaily.co.uk/2024/08/the-defiant-ones-trump-family-strives-to-make-defi-great-again
2024-08-23,Crypto Daily,Husky Inu  & Mpeppe: 3 Reasons Why To Invest In These HOT ICOs,Negative,0.3079,4 stars,https://cryptodaily.co.uk/2024/08/husky-inu-mpeppe-3-reasons-why-to-invest-in-these-hot-icos
2024-08-23,Crypto Daily,Breaking Through Web3 Mass Adoption with Entertainment: MEET48's Ambition in Fan Economy,Negative,0.3149,2 stars,https://cryptodaily.co.uk/2024/08/breaking-through-web3-mass-adoption-with-entertainment-meet48s-ambition-in-fan-economy
2024-08-23,Crypto Daily,New Multi-Blockchain Exchange Attracts Solana and Toncoin Investors,Negative,0.311,2 stars,https://cryptodaily.co.uk/2024/08/new-multi-blockchain-exchange-attracts-solana-and-toncoin-investors
2024-08-23,Crypto Daily,"Expert Trader Who Predicted Shiba Inu's Meteoric Rise in 2021 Reveals Must-Have Meme Coin for 2024 Bull Run Gains, Recently Skyrocketed 100%",Negative,0.2986,4 stars,https://cryptodaily.co.uk/2024/08/expert-trader-who-predicted-shiba-inus-meteoric-rise-in-2021-reveals-must-have-meme-coin-for-2024-bull-run-gains-recently-skyrocketed-100
2024-08-23,Crypto Daily,"Altcoins ready to rip higher - $RENDER, $INJ, $BNB, and $RUNE",Negative,0.3761,2 stars,https://cryptodaily.co.uk/2024/08/altcoins-ready-to-rip-higher-render-inj-bnb-and-rune
2024-08-23,Crypto Daily,"Crypto Price Analysis 8-23 BTC, ETH, SOL, DOGE, ADA, DOT, WIF",Negative,0.4047,2 stars,https://cryptodaily.co.uk/2024/08/crypto-price-analysis-8-23-btc-eth-sol-doge-ada-dot-wif
2024-08-23,Crypto Daily,Bullish Bitcoin chart pattern is approaching breakout,Negative,0.3852,2 stars,https://cryptodaily.co.uk/2024/08/bullish-bitcoin-chart-pattern-is-approaching-breakout
2024-08-21,Crypto Daily,MoonTaurus (MNTR): The Shiba Inu Killer Everyone Is Talking About This August—Is It Worth the Hype?,Negative,0.2899,2 stars,https://cryptodaily.co.uk/2024/08/moontaurus-mntr-the-shiba-inu-killer-everyone-is-talking-about-this-august-is-it-worth-the-hype
2024-08-22,Crypto Daily,Hivello and Mysterium Network collaborate to bring MystNodes to a Broader Audience,Negative,0.3122,4 stars,https://cryptodaily.co.uk/2024/08/hivello-and-mysterium-network-collaborate-to-bring-mystnodes-to-a-broader-audience
2024-08-22,Crypto Daily,Analyst Picks: Top 5 Ambitious Memecoins to Invest In Before the Upcoming Bull Run,Negative,0.3381,4 stars,https://cryptodaily.co.uk/2024/08/analyst-picks-top-5-ambitious-memecoins-to-invest-in-before-the-upcoming-bull-run
2024-08-22,Crypto Daily,Lisk and Gerakan Nasional 1000 Startup Digital Unveil Ignit3,Negative,0.2481,4 stars,https://cryptodaily.co.uk/2024/08/lisk-and-gerakan-nasional-1000-startup-digital-unveil-ignit3
2024-08-22,Crypto Daily,There’s a New Dog in Town: Husky Inu ($HINU),Negative,0.4134,4 stars,https://cryptodaily.co.uk/2024/08/theres-a-new-dog-in-town-husky-inu-hinu
2024-08-22,Crypto Daily,Tap Your Way to Riches: The Top 5 Telegram Games with Airdrop Potential,Negative,0.3355,3 stars,https://cryptodaily.co.uk/2024/08/tap-your-way-to-riches-the-top-5-telegram-games-with-airdrop-potential
2024-08-22,Crypto Daily,"How Donald Trump, Elon Musk Can Kickstart The Next Crypto Bull Run?",Negative,0.2703,4 stars,https://cryptodaily.co.uk/2024/08/how-donald-trump-elon-musk-can-kickstart-the-next-crypto-bull-run
2024-08-22,Crypto Daily,Seize The Chance: Top 5 Low-Cost Altcoins to Watch for At Least 200% Returns Over the Next 3 Months,Negative,0.2262,1 stars,https://cryptodaily.co.uk/2024/08/seize-the-chance-top-5-low-cost-altcoins-to-watch-for-at-least-200-returns-over-the-next-3-months
2024-08-22,Crypto Daily,Hacker Phishes off $55 Million In DAI from Crypto Whale,Positive,0.5584,1 stars,https://cryptodaily.co.uk/2024/08/hacker-phishes-off-55-million-in-dai-from-crypto-whale
2024-08-22,Crypto Daily,"Best 4 Cryptos to Watch Before the Next Bull Run in 2024: BlockDAG, PEPE, FLOKI, and DOGE",Negative,0.4202,4 stars,https://cryptodaily.co.uk/2024/08/best-4-cryptos-to-watch-before-the-next-bull-run-in-2024-blockdag-pepe-floki-and-doge
2024-08-21,Crypto Daily,"Cardano (ADA) Is Down 90% Since 2021, Experts Recommend Holding This New Token in 2024",Negative,0.3136,4 stars,https://cryptodaily.co.uk/2024/08/cardano-ada-is-down-90-since-2021-experts-recommend-holding-this-new-token-in-2024
2024-08-22,Crypto Daily,Topper and Argent Team Up to Offer Seamless Fiat-to-Crypto Conversions to Argent Users,Negative,0.2358,4 stars,https://cryptodaily.co.uk/2024/08/topper-and-argent-team-up-to-offer-seamless-fiat-to-crypto-conversions-to-argent-users
2024-08-22,Crypto Daily,1MarketMakers Introduces New 'Startup Kit' Service for Crypto Projects,Negative,0.2494,4 stars,https://cryptodaily.co.uk/2024/08/1marketmakers-introduces-new-startup-kit-service-for-crypto-projects
2024-08-22,Crypto Daily,Expert Predict: Top 5 Altcoins Poised to Explosive Growth This Autumn,Negative,0.2671,4 stars,https://cryptodaily.co.uk/2024/08/expert-predict-top-5-altcoins-poised-to-explosive-growth-this-autumn
2024-08-22,Crypto Daily,Launch a Network with Restaked Security in Minutes: Tanssi and Symbiotic Set New Ethereum Standard,Negative,0.3375,4 stars,https://cryptodaily.co.uk/2024/08/launch-a-network-with-restaked-security-in-minutes-tanssi-and-symbiotic-set-new-ethereum-standard
2024-08-22,Crypto Daily,Bitcoin set for lift-off,Positive,0.5548,1 stars,https://cryptodaily.co.uk/2024/08/bitcoin-set-for-lift-off
2024-08-22,Crypto Daily,Kamala Harris Campaign Aide Hints at Support for Crypto Sector Growth,Negative,0.2967,4 stars,https://cryptodaily.co.uk/2024/08/kamala-harris-campaign-aide-hints-at-support-for-crypto-sector-growth
2024-08-21,Crypto Daily,"Key Metric Predicts More Trouble for Wobbling Ethereum (ETH), Newcomer Altcoin Braces for 1,700% Bull Move in 2024",Negative,0.4369,2 stars,https://cryptodaily.co.uk/2024/08/key-metric-predicts-more-trouble-for-wobbling-ethereum-eth-newcomer-altcoin-braces-for-1700-bull-move-in-2024
2024-08-22,Crypto Daily,TON’s Top Mini-Apps Revealed: Bitget Wallet Announces TONNECT 2024 Award Winners,Negative,0.4469,5 stars,https://cryptodaily.co.uk/2024/08/tons-top-mini-apps-revealed-bitget-wallet-announces-tonnect-2024-award-winners
2024-08-22,Crypto Daily,"Crypto Price Analysis 8-22 BTC, ETH, SOL, TRX, DOT, SEI, MATIC",Negative,0.3723,1 stars,https://cryptodaily.co.uk/2024/08/crypto-price-analysis-8-22-btc-eth-sol-trx-dot-sei-matic
2024-08-22,Crypto Daily,Bitunix Announces Major Security Upgrade: $5 Million Insurance Backed by UK-Based Security Partner,Negative,0.2568,4 stars,https://cryptodaily.co.uk/2024/08/bitunix-announces-major-security-upgrade-5-million-insurance-backed-by-uk-based-security-partner
2024-08-22,Crypto Daily,BC.GAME Unveils Coco Rush: A New Mini-App Game on Telegram,Negative,0.356,4 stars,https://cryptodaily.co.uk/2024/08/bcgame-unveils-coco-rush-a-new-mini-app-game-on-telegram
2024-08-22,Crypto Daily,G-SHOCK and STEPN GO Announce Limited Edition Co-Branded Genesis NFT Sneakers,Negative,0.2741,4 stars,https://cryptodaily.co.uk/2024/08/g-shock-and-stepn-go-announce-limited-edition-co-branded-genesis-nft-sneakers
2024-08-21,Crypto Daily,"Binance To List DOGS Meme Coin, Could PlayDoge Be Next?",Negative,0.2845,2 stars,https://cryptodaily.co.uk/2024/08/binance-to-list-dogs-meme-coin-could-playdoge-be-next
2024-08-20,Crypto Daily,"Cryptocurrency: $1,000 in These 3 Altcoins Could Turn You into a Millionaire Before the End of the 2024 Bull Run",Negative,0.333,2 stars,https://cryptodaily.co.uk/2024/08/cryptocurrency-1000-in-these-3-altcoins-could-turn-you-into-a-millionaire-before-the-end-of-the-2024-bull-run
2024-08-21,Crypto Daily,Fasqon Blockchain Messenger’s FSQN Token Raises $300k in Private Sale,Negative,0.2434,4 stars,https://cryptodaily.co.uk/2024/08/fasqon-blockchain-messengers-fsqn-token-raises-300k-in-private-sale
2024-08-21,Crypto Daily,"BTC Faces Low Demand, XRP Shows Progress – What’s the Status of Other Key Coins?",Negative,0.2747,2 stars,https://cryptodaily.co.uk/2024/08/btc-faces-low-demand-xrp-shows-progress-whats-the-status-of-other-key-coins
2024-08-21,Crypto Daily,Aave Launches on Era Mainnet Powered by ZKsync,Negative,0.3412,4 stars,https://cryptodaily.co.uk/2024/08/aave-launches-on-era-mainnet-powered-by-zksync
2024-08-21,Crypto Daily,Aave Holders Use Recent Profits On New Gambling ICO Currently Priced At $0.001777,Negative,0.2739,4 stars,https://cryptodaily.co.uk/2024/08/aave-holders-use-recent-profits-on-new-gambling-ico-currently-priced-at-0001777
2024-08-21,Crypto Daily,Aave Recent Rally Has Sparked Investors To Join New 1000X ICO Before Launch,Negative,0.2932,4 stars,https://cryptodaily.co.uk/2024/08/aave-recent-rally-has-sparked-investors-to-join-new-1000x-ico-before-launch
2024-08-21,Crypto Daily,Playdoge vs Mpeppe: Solana Whale Pledges To Invest $2M In Mpeppe,Negative,0.4671,4 stars,https://cryptodaily.co.uk/2024/08/playdoge-vs-mpeppe-solana-whale-pledges-to-invest-2m-in-mpeppe
2024-08-21,Crypto Daily,"Husky Inu ($HINU) Raises Over $360,000 in Presale",Negative,0.3543,4 stars,https://cryptodaily.co.uk/2024/08/husky-inu-hinu-raises-over-360000-in-presale
2024-08-21,Crypto Daily,Playdoge Investors Join New PlayDoge Rival Before It Reaches Stage 4 of ICO,Negative,0.2598,4 stars,https://cryptodaily.co.uk/2024/08/playdoge-investors-join-new-playdoge-rival-before-it-reaches-stage-4-of-ico
2024-08-21,Crypto Daily,Rollblock Investors Double Their Bag By Investing in New Gambling ICO at $0.001777,Negative,0.3103,4 stars,https://cryptodaily.co.uk/2024/08/rollblock-investors-double-their-bag-by-investing-in-new-gambling-ico-at-0001777
2024-08-20,Crypto Daily,Shiba Inu (SHIB) vs. MoonTaurus (MNTR): Why Experts Predict a 1300% Return for MNTR,Negative,0.3548,4 stars,https://cryptodaily.co.uk/2024/08/shiba-inu-shib-vs-moontaurus-mntr-why-experts-predict-a-1300-return-for-mntr
2024-08-21,Crypto Daily,"The TON Blockchain Goes Bananas, Giving Birth To The Best Tokenization Model In Gaming",Negative,0.4358,4 stars,https://cryptodaily.co.uk/2024/08/the-ton-blockchain-goes-bananas-giving-birth-to-the-best-tokenization-model-in-gaming
2024-08-21,Crypto Daily,"Here Are Top 5 Altcoins with 5,000% Returns Next Month",Negative,0.2615,5 stars,https://cryptodaily.co.uk/2024/08/here-are-top-5-altcoins-with-5000-returns-next-month
2024-08-21,Crypto Daily,SEC Blocks Cboe’s Solana ETF Filings Amid Regulatory Concerns,Negative,0.4223,1 stars,https://cryptodaily.co.uk/2024/08/sec-blocks-cboes-solana-etf-filings-amid-regulatory-concerns
2024-08-21,Crypto Daily,Polkadot Price Analysis: Can Steady Demand Help DOT Reclaim $5?,Negative,0.2882,2 stars,https://cryptodaily.co.uk/2024/08/polkadot-price-analysis-can-steady-demand-help-dot-reclaim-5
2024-08-21,Crypto Daily,"Fresh $1B USDT Minted, Bitcoin Surges, as DigiHorse (DIGI) Attracts High-Value Investors",Negative,0.4847,1 stars,https://cryptodaily.co.uk/2024/08/fresh-1b-usdt-minted-bitcoin-surges-as-digihorse-digi-attracts-high-value-investors
2024-08-21,Crypto Daily,$DOGS Token Launches on Bybit: What Traders Should Know,Negative,0.2449,1 stars,https://cryptodaily.co.uk/2024/08/dogs-token-launches-on-bybit-what-traders-should-know
2024-08-21,Crypto Daily,"Crypto Price Analysis 8-21 BTC, ETH, SOL, DOGE, XRP, UNI, TIA",Negative,0.394,2 stars,https://cryptodaily.co.uk/2024/08/crypto-price-analysis-8-21-btc-eth-sol-doge-xrp-uni-tia
2024-08-20,Crypto Daily,"Ethereum Price Outlook: $3,000 Breakthrough on the Horizon as Meme Coin Market Readies for Major Gains",Negative,0.4065,4 stars,https://cryptodaily.co.uk/2024/08/ethereum-price-outlook-3000-breakthrough-on-the-horizon-as-meme-coin-market-readies-for-major-gains
2024-08-21,Crypto Daily,Solana (SOL) forms strong base for next stage of bull market,Negative,0.289,2 stars,https://cryptodaily.co.uk/2024/08/solana-sol-forms-strong-base-for-next-stage-of-bull-market
2024-08-21,Crypto Daily,ETHWarsaw 2024 Conference and Hackathon returns for its third edition,Negative,0.3104,4 stars,https://cryptodaily.co.uk/2024/08/ethwarsaw-2024-conference-and-hackathon-returns-for-its-third-edition
2024-08-21,Crypto Daily,Big Bitcoin (BTC) move is coming,Negative,0.3252,2 stars,https://cryptodaily.co.uk/2024/08/big-bitcoin-btc-move-is-coming
2024-08-21,Crypto Daily,SubQuery Launches Decentralized AI Inference Hosting at Web3 Summit in Berlin,Negative,0.2637,4 stars,https://cryptodaily.co.uk/2024/08/subquery-launches-decentralized-ai-inference-hosting-at-web3-summit-in-berlin
2024-08-21,Crypto Daily,Solana Memecoin Leverage Trading Platform Lavarage Unveils Tephra Points Program,Negative,0.3429,4 stars,https://cryptodaily.co.uk/2024/08/solana-memecoin-leverage-trading-platform-lavarage-unveils-tephra-points-program
2024-08-21,Crypto Daily,Conflux and China Mobile’s Migu Debut World’s First Blockchain-Based Video Ringtone,Negative,0.2843,4 stars,https://cryptodaily.co.uk/2024/08/conflux-and-china-mobiles-migu-debut-worlds-first-blockchain-based-video-ringtone
2024-08-21,Crypto Daily,"Omnichain BTC Asset FBTC Crosses $100M in TVL, Ignition Unveils “Sparkle” Campaign""",Negative,0.332,5 stars,https://cryptodaily.co.uk/2024/08/omnichain-btc-asset-fbtc-crosses-100m-in-tvl-ignition-unveils-sparkle-campaign
2024-08-19,Crypto Daily,"Crypto Trader Who Predicted Bitcoin's $74,000 Peak Calls Solana Overrated, Reveals Next Big Altcoin—Up 100% in August",Negative,0.3951,1 stars,https://cryptodaily.co.uk/2024/08/crypto-trader-who-predicted-bitcoins-74000-peak-calls-solana-overrated-reveals-next-big-altcoin-up-100-in-august
2024-08-20,Crypto Daily,"Could ETH Reach $3,500 Again by Year-End? Plus 3 Altcoins Set for 200% Growth in 2024",Negative,0.315,4 stars,https://cryptodaily.co.uk/2024/08/could-eth-reach-3500-again-by-year-end-plus-3-altcoins-set-for-200-growth-in-2024
2024-08-20,Crypto Daily,A Strategic Shift! Jiritsu Signals New Era With Brian Johnson as CSO,Negative,0.3891,4 stars,https://cryptodaily.co.uk/2024/08/a-strategic-shift-jiritsu-signals-new-era-with-brian-johnson-as-cso
2024-08-20,Crypto Daily,"Following the SEC Case, XRP Hits the World Stage While Bitcoin Volatility – Is the Altcoin Season Near?",Negative,0.3191,4 stars,https://cryptodaily.co.uk/2024/08/following-the-sec-case-xrp-hits-the-world-stage-while-bitcoin-volatility-is-the-altcoin-season-near
2024-08-20,Crypto Daily,Sit Back and Watch Your Husky Inu ($HINU) Grow!,Negative,0.3974,4 stars,https://cryptodaily.co.uk/2024/08/sit-back-and-watch-your-husky-inu-hinu-grow
2024-08-20,Crypto Daily,Pepe Price Faces Key Test In September - Is This New Meme Coin A Better Investment?,Negative,0.2731,2 stars,https://cryptodaily.co.uk/2024/08/pepe-price-faces-key-test-in-september-is-this-new-meme-coin-a-better-investment
2024-08-20,Crypto Daily,"Cenit Finance Joins Space and Time, Rebranding Its Platform To Space And Tokens",Negative,0.3455,4 stars,https://cryptodaily.co.uk/2024/08/cenit-finance-joins-space-and-time-rebranding-its-platform-to-space-and-tokens
