Date,Source,Headline,Sentiment,Sentiment Score,Label,Link
2024-09-02,CoinTelegraph,"Bitcoin $110K setup ‘still in play,’ but analysts warn of sub-$40K dip first",Negative,0.4069,1 stars,https://cointelegraph.com/news/bitcoin-110k-still-in-play-analysts-warn-sub-40k-correction?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Is Solana price dropping under $100 in September?,Positive,0.65,1 stars,https://cointelegraph.com/news/is-solana-price-dropping-under-100-in-september?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Crypto whales like Humpy are gaming DAO votes — but there are solutions,Negative,0.2926,2 stars,https://cointelegraph.com/magazine/whales-humpy-gaming-dao-votes-solutions/?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Amazon to revamp Alexa with Anthropic&#039;s Claude AI model: report,Negative,0.2712,1 stars,https://cointelegraph.com/news/amazon-to-revamp-alex-with-anthropic-s-claude-ai-model-report?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Qatar introduces regulatory framework for digital assets,Negative,0.2533,3 stars,https://cointelegraph.com/news/qatar-financial-centre-digital-assets-regulation?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,New Web3 wallet rolls out decentralized crypto inheritance,Negative,0.3481,4 stars,https://cointelegraph.com/news/ubd-network-decentralized-inheritance-web3-wallet?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Here’s what happened in crypto today,Negative,0.3286,1 stars,https://cointelegraph.com/news/what-happened-in-crypto-today?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Crypto products hit with $305M outflow amid strong US economic data,Negative,0.2983,3 stars,https://cointelegraph.com/news/crypto-305-million-outflow-us-economic-data?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,"Monthly NFT sales fall below $400M, marking yearly low",Positive,0.5124,1 stars,https://cointelegraph.com/news/nft-sales-august-2024-decline?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Binance exec’s trial brought forward despite no access to legal counsel,Positive,0.5083,1 stars,https://cointelegraph.com/news/binance-exec-trial-begins-no-access-legal-counsel?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,A classic ‘Rektember?’ 5 Things to know in Bitcoin this week,Negative,0.297,3 stars,https://cointelegraph.com/news/classic-rektember-5-things-bitcoin-this-week?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Japanese Bitcoin investor Metaplanet works with Ripple’s partner SBI,Negative,0.2769,4 stars,https://cointelegraph.com/news/japanese-microstrategy-ripple-bank-partner-sbi?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,HashKey and Kaia partner to boost Web3 adoption in Asia,Negative,0.2301,4 stars,https://cointelegraph.com/news/hashkey-kaia-web3-partnership-asia?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,OKX bags Singapore crypto license,Negative,0.3155,1 stars,https://cointelegraph.com/news/okx-singapore-full-license-new-ceo?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Chase ‘infinite money’ glitch leaves TikTokers in huge debt,Positive,0.6103,1 stars,https://cointelegraph.com/news/chase-infinite-money-glitch-leaves-tiktokers-in-huge-debt?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Crypto execs plan to raise $100K for Harris at fundraiser: Report,Negative,0.2913,1 stars,https://cointelegraph.com/news/crypto-industry-fundraiser-100k-raise-kamala-harris?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,"Central banks buying gold at record levels, but Bitcoin still outperforms",Negative,0.3817,1 stars,https://cointelegraph.com/news/central-banks-buying-gold-record-levels-2024?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,"Crypto liquidations may be way worse than data has let on, suggest researchers",Negative,0.4891,1 stars,https://cointelegraph.com/news/liquidation-data-wildy-underreported-last-3-years-k33-research?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,SEC says it could challenge FTX crypto repayment plan,Negative,0.3942,1 stars,https://cointelegraph.com/news/sec-may-challenge-ftx-crypto-repayment-plan?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Bitcoin miners see worst revenues in 11 months as difficulty climbs,Positive,0.6569,1 stars,https://cointelegraph.com/news/bitcoin-miner-monthly-revenue-11-month-low?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Cardano’s Chang hard fork successful as it shifts to decentralized governance,Negative,0.3739,4 stars,https://cointelegraph.com/news/cardano-chang-hard-fork-successful-shifts-decentralized-governance?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Whales hoarding Bitcoin: Wallets with 100+ BTC hit 17-month high,Negative,0.3398,1 stars,https://cointelegraph.com/news/bitcoin-whale-wallets-hit-17-month-high?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,Coin Tribune,"Crypto: 9 Days Of Decline For Solana, Heading Towards A Rebound Or A New Plunge?",Negative,0.3055,2 stars,https://www.cointribune.com/en/crypto-9-days-of-decline-for-solana-heading-towards-a-rebound-or-a-new-plunge/
2024-09-02,Coin Tribune,Cryptocurrencies: The Ultimate Shield Against Inflation and High Banking Fees,Negative,0.2508,4 stars,https://www.cointribune.com/en/cryptocurrencies-the-ultimate-shield-against-inflation-and-high-banking-fees/
2024-09-02,Coin Tribune,Bitcoin Set To Defy Predictions In September: A Glimmer Of Hope Emerges,Negative,0.2792,3 stars,https://www.cointribune.com/en/bitcoin-set-to-defy-predictions-in-september-a-glimmer-of-hope-emerges/
2024-09-02,Coin Tribune,Crypto: Shieldeum Bets On Passive Returns!,Negative,0.3599,4 stars,https://www.cointribune.com/en/crypto-shieldeum-bets-on-passive-returns/
2024-09-02,Coin Tribune,Crypto: $176 Million In Inflows Into Digital Assets!,Negative,0.3634,1 stars,https://www.cointribune.com/en/crypto-176-million-in-inflows-into-digital-assets/
2024-09-02,Coin Tribune,Stock Market: This Wall Street Index Encourages The Fed To Cut Rates!,Negative,0.252,1 stars,https://www.cointribune.com/en/stock-market-this-wall-street-index-encourages-the-fed-to-cut-rates/
2024-09-02,Coin Tribune,"BNB, Cardano, Avalanche: The Reasons Behind The Decline Of These Major Cryptos…",Negative,0.4708,1 stars,https://www.cointribune.com/en/bnb-cardano-avalanche-the-reasons-behind-the-decline-of-these-major-cryptos/
2024-09-02,Coin Tribune,Bitcoin Down? Why Are Central Banks Accumulating Tons Of Gold?,Negative,0.3101,2 stars,https://www.cointribune.com/en/bitcoin-down-why-are-central-banks-accumulating-tons-of-gold/
2024-09-02,Coin Tribune,Bitcoin: The September Storm Is Coming!,Negative,0.2994,2 stars,https://www.cointribune.com/en/bitcoin-the-september-storm-is-coming/
2024-09-02,Coin Tribune,Bitcoin Down 3% In 24 Hours: $161 Million Liquidated!,Negative,0.4968,1 stars,https://www.cointribune.com/en/bitcoin-down-3-in-24-hours-161-million-liquidated/
2024-09-02,Crypto Briefing,TON blockchain surpasses 1 billion transactions,Negative,0.3314,4 stars,https://cryptobriefing.com/ton-blockchain-billion-transactions-milestone/
2024-09-02,Crypto Briefing,"OKX earns Singapore crypto license, names former regulator as new CEO",Negative,0.2653,1 stars,https://cryptobriefing.com/okx-singapore-license-ceo/
2024-09-02,Crypto Briefing,"Bitcoin could dip to $45,000 after rate cuts – Bitfinex",Negative,0.3415,2 stars,https://cryptobriefing.com/bitcoin-price-prediction-september/
2024-09-02,Crypto Briefing,Bitcoin funds see $319 million in outflows as US economic data strengthens,Negative,0.3204,2 stars,https://cryptobriefing.com/crypto-fund-outflows-305m/
2024-09-02,Crypto Briefing,US Bitcoin ETFs shed $277 million over past week amid market downturn,Negative,0.4043,1 stars,https://cryptobriefing.com/bitcoin-etf-outflows-analysis-2/
2024-08-31,Crypto Briefing,Cardano’s Chang hard fork set to launch tomorrow — Here’s what you should expect,Negative,0.2896,3 stars,https://cryptobriefing.com/cardano-chang-hard-fork-upgrade/
2024-08-30,Crypto Briefing,"Justin Sun presents keynote speech at WebX 2024, TRON DAO featured as title sponsor",Negative,0.3082,4 stars,https://cryptobriefing.com/tron-dao-webx-2024/
2024-08-30,Crypto Briefing,Polymarket’s presence overshadows BET despite strong debut,Negative,0.3212,3 stars,https://cryptobriefing.com/crypto-prediction-markets-growth/
2024-08-30,Crypto Briefing,Blockchain payments are already cutting costs and streamlining settlements – Binance Research,Negative,0.3655,2 stars,https://cryptobriefing.com/blockchain-payment-advantages/
2024-08-30,Crypto Briefing,Caitlin Long’s Custodia Bank slashes workforce under crypto regulatory strain,Negative,0.426,1 stars,https://cryptobriefing.com/custodia-bank-layoffs-crypto/
2024-08-30,Crypto Briefing,BlackRock reports second day of outflows since January debut,Negative,0.4413,1 stars,https://cryptobriefing.com/blackrock-bitcoin-etf-outflows/
2024-08-29,Crypto Briefing,Tixbase and Passo forge 5-year partnership to reshape Turkish ticketing with Avalanche,Negative,0.2719,3 stars,https://cryptobriefing.com/tixbase-passo-partnership-deal/
2024-08-29,Crypto Briefing,Bloomberg integrates Polymarket data to Terminal,Negative,0.2996,4 stars,https://cryptobriefing.com/bloomberg-polymarket-integration/
2024-08-29,Crypto Briefing,Aptos-based Merkle Trade kicks off TGE sequence with dual rewards for participants,Negative,0.2869,2 stars,https://cryptobriefing.com/merkle-trade-tge-launch/
2024-08-29,Crypto Briefing,"Bitcoin unlikely to rally before US elections, data suggests",Negative,0.3023,2 stars,https://cryptobriefing.com/bitcoin-election-pattern-analysis/
2024-08-29,Crypto Briefing,Soneium integrates Transak to boost web3 payments and mainstream adoption,Negative,0.3408,4 stars,https://cryptobriefing.com/transak-soneium-partnership-web3/
2024-08-29,Crypto Briefing,"PolitiFi coins surge 782% in 2024, surpassing meme coins average gains",Negative,0.2827,3 stars,https://cryptobriefing.com/politifi-coins-surge-2024/
2024-08-29,Crypto Briefing,Grayscale’s GBTC down over 60% in Bitcoin holdings since ETF debut,Negative,0.303,2 stars,https://cryptobriefing.com/grayscale-bitcoin-etf-decline/
2024-08-28,Crypto Briefing,"Bitcoin eyes $61,500 after bouncing back from key support test",Negative,0.3153,1 stars,https://cryptobriefing.com/bitcoin-support-test-rebound/
2024-08-28,Crypto Briefing,Aethir and Auros team up to boost ATH token transaction efficiency,Negative,0.2769,3 stars,https://cryptobriefing.com/aethir-auros-ath-token-efficiency/
2024-08-28,Crypto Briefing,TRON’s market cap gains could push Toncoin out of top 10,Negative,0.2778,2 stars,https://cryptobriefing.com/toncoin-market-cap-decline/
2024-08-28,Crypto Briefing,"SEC threatens OpenSea with legal action, claims NFTs are securities",Positive,0.5684,1 stars,https://cryptobriefing.com/opensea-sec-notice-nfts/
2024-08-28,Crypto Briefing,CEO of Haru Invest stabbed during his trial in a Korean courtroom,Negative,0.4423,1 stars,https://cryptobriefing.com/haru-invest-ceo-attacked/
2024-08-28,Crypto Briefing,Binance CEO dismisses ‘FUD’ over alleged freeze of Palestinian crypto wallets,Negative,0.3945,1 stars,https://cryptobriefing.com/binance-palestine-wallet-freeze-allegations/
2024-08-28,Crypto Briefing,India’s central bank proposes ‘plug-and-play’ CBDC framework for cross-border transactions,Negative,0.2754,3 stars,https://cryptobriefing.com/rbi-cbdc-interoperability-system/
2024-08-28,Crypto Briefing,TON resumes block production post-outage,Negative,0.2471,2 stars,https://cryptobriefing.com/ton-blockchain-disruption-update/
2024-08-27,Crypto Briefing,Tokenized US Treasuries break $2 billion market cap barrier,Negative,0.3767,1 stars,https://cryptobriefing.com/tokenized-us-treasuries-surge-2/
2024-08-27,Crypto Briefing,"Nasdaq applies to trade Bitcoin index options, awaits SEC green light",Negative,0.272,1 stars,https://cryptobriefing.com/nasdaq-bitcoin-options-approval/
2024-08-27,Crypto Briefing,"MakerDAO rebrands as Sky, reveals new stablecoin and governance token",Negative,0.2631,2 stars,https://cryptobriefing.com/makerdao-sky-rebranding-tokens/
2024-08-27,Crypto Briefing,"Coinbase, Blockdaemon, and industry leaders introduce NORS certification for Ethereum node operators",Negative,0.2647,4 stars,https://cryptobriefing.com/nors-certification-ethereum-staking/
2024-09-02,Crypto Daily,Experts Foresee Huge Gains for These Memecoins in September - Key Indicators Reveal...,Negative,0.2508,2 stars,https://cryptodaily.co.uk/2024/09/experts-foresee-huge-gains-for-these-memecoins-in-september-key-indicators-reveal
2024-09-02,Crypto Daily,Staking is a Security: What You Need to Know,Negative,0.2679,2 stars,https://cryptodaily.co.uk/2024/09/staking-is-a-security-what-you-need-to-know
2024-09-02,Crypto Daily,New Meme Coin Listing - Base Dawgz (DAWGZ) DEX Launch On September 4th,Negative,0.3238,2 stars,https://cryptodaily.co.uk/2024/09/new-meme-coin-listing-base-dawgz-dawgz-dex-launch-on-september-4th
2024-09-02,Crypto Daily,These 5 Altcoins Are Catching Investor Interest — Here's Why,Negative,0.3201,4 stars,https://cryptodaily.co.uk/2024/09/these-5-altcoins-are-catching-investor-interest-heres-why
2024-08-30,Crypto Daily,"Expert Predicts 3900% Post-Launch Climb for MoonTaurus (MNTR) Meme Coin as Presale Zooms Past $400,000 Ahead of Schedule",Negative,0.3988,4 stars,https://cryptodaily.co.uk/2024/09/expert-predicts-3900-post-launch-climb-for-moontaurus-mntr-meme-coin-as-presale-zooms-past-400000-ahead-of-schedule
2024-09-02,Crypto Daily,Spending Crypto Anywhere: Bybit Powered by SATOS Brings Crypto Convenience to the Netherlands with Launch of Bybit Card,Negative,0.3094,4 stars,https://cryptodaily.co.uk/2024/09/spending-crypto-anywhere-bybit-powered-by-satos-brings-crypto-convenience-to-the-netherlands-with-launch-of-bybit-card
2024-09-02,Crypto Daily,Nectar AI Raises $3.9M to Build Uncensored Immersive AI Companions,Negative,0.3125,4 stars,https://cryptodaily.co.uk/2024/09/nectar-ai-raises-39m-to-build-uncensored-immersive-ai-companions
2024-09-02,Crypto Daily,ABD Systems Announces the Launch of ABDS Token to Simplify Crypto Adoption,Negative,0.3392,4 stars,https://cryptodaily.co.uk/2024/09/abd-systems-announces-the-launch-of-abds-token-to-simplify-crypto-adoption
2024-09-02,Crypto Daily,Presale Crypto Success: Artemis Coin Raises 500k and Secures 7 Listings,Negative,0.3701,4 stars,https://cryptodaily.co.uk/2024/09/presale-crypto-success-artemis-coin-raises-500k-and-secures-7-listings
2024-09-02,Crypto Daily,$20 Million $ROAM Airdrop and The Roam Miners Function Introduction,Negative,0.2779,4 stars,https://cryptodaily.co.uk/2024/09/20-million-roam-airdrop-and-the-roam-miners-function-introduction
2024-09-02,Crypto Daily,GIGACAT: The Rising Meme Coin Set to Make Its Debut on MEXC Global,Negative,0.3914,4 stars,https://cryptodaily.co.uk/2024/09/gigacat-the-rising-meme-coin-set-to-make-its-debut-on-mexc-global
2024-09-02,Crypto Daily,"Shiba Inu Fees on Shibarium Rises, Tron Partners With Ledger Live As New Presale Project Builds Steam",Negative,0.3195,2 stars,https://cryptodaily.co.uk/2024/09/shiba-inu-fees-on-shibarium-rises-tron-partners-with-ledger-live-as-new-presale-project-builds-steam
2024-09-02,Crypto Daily,6 Best New Token Presales to Invest In Early For 2025 Crypto Bull Run,Negative,0.3407,4 stars,https://cryptodaily.co.uk/2024/09/6-best-new-token-presales-to-invest-in-early-for-2025-crypto-bull-run
2024-08-30,Crypto Daily,Expert Analyst Reveals 3 Cryptocurrencies to Buy While They're Still Under $1,Negative,0.3548,4 stars,https://cryptodaily.co.uk/2024/09/expert-analyst-reveals-3-cryptocurrencies-to-buy-while-theyre-still-under-1
2024-09-02,Crypto Daily,"Crypto Price Analysis 9-2 BTC, ETH, SOL, DOT, TON, ATOM, WIF",Negative,0.3961,2 stars,https://cryptodaily.co.uk/2024/09/crypto-price-analysis-9-2-btc-eth-sol-dot-ton-atom-wif
2024-09-02,Crypto Daily,So you are going to sell your Bitcoin (BTC) - for what?,Negative,0.3434,1 stars,https://cryptodaily.co.uk/2024/09/so-you-are-going-to-sell-your-bitcoin-btc-for-what
2024-09-02,Crypto Daily,Bitcoin (BTC) bearish weekly close - how low will it go?,Negative,0.3575,2 stars,https://cryptodaily.co.uk/2024/09/bitcoin-btc-bearish-weekly-close-how-low-will-it-go
2024-09-02,Crypto Daily,Explore the Potential of Husky Inu ($HINU),Negative,0.2483,2 stars,https://cryptodaily.co.uk/2024/09/explore-the-potential-of-husky-inu-hinu
2024-09-02,Crypto Daily,XinFin XDC Network and Foundership Inaugurate XDC 0xCamp Accelerator Program to Propel Global Web3 Startups,Negative,0.3187,4 stars,https://cryptodaily.co.uk/2024/09/xinfin-xdc-network-and-foundership-inaugurate-xdc-0xcamp-accelerator-program-to-propel-global-web3-startups
2024-08-30,Crypto Daily,"Ripple (XRP) Likely to Reclaim $0.60 as Lawyer Sees Fading Odds for an SEC Appeal, Dogecoin (DOGE) Competitor Gears Up for 20x Move by Year-End",Negative,0.2919,2 stars,https://cryptodaily.co.uk/2024/09/ripple-xrp-likely-to-reclaim-060-as-lawyer-sees-fading-odds-for-an-sec-appeal-dogecoin-doge-competitor-gears-up-for-20x-move-by-year-end
2024-09-01,Crypto Daily,Next Month’s Key Altcoins Price Predictions: What You Need to Know,Negative,0.3234,4 stars,https://cryptodaily.co.uk/2024/09/next-months-key-altcoins-price-predictions-what-you-need-to-know
2024-09-01,Crypto Daily,Analysts' Top 5 Picks for Explosive Crypto Growth by Year-End — Stock Up While You Can,Negative,0.286,4 stars,https://cryptodaily.co.uk/2024/09/analysts-top-5-picks-for-explosive-crypto-growth-by-year-end-stock-up-while-you-can
2024-08-30,Crypto Daily,Dogecoin (DOGE) Killer: Expert Predicts ‘Strong Bull Move’ to $1 for Trending Altcoin Building Momentum at $0.01,Negative,0.303,4 stars,https://cryptodaily.co.uk/2024/09/dogecoin-doge-killer-expert-predicts-strong-bull-move-to-1-for-trending-altcoin-building-momentum-at-001
2024-09-01,Crypto Daily,Polkadot Price Analysis: $DOT Struggles Against Bearish Trends,Negative,0.4291,1 stars,https://cryptodaily.co.uk/2024/09/polkadot-price-analysis-dot-struggles-against-bearish-trends
2024-09-01,Crypto Daily,"A Guide to Shiba Inu’s ($SHIB) Best Friend, Husky Inu ($HINU)",Negative,0.371,4 stars,https://cryptodaily.co.uk/2024/09/a-guide-to-shiba-inus-shib-best-friend-husky-inu-hinu
2024-08-30,Crypto Daily,Shiba Inu (SHIB) and Pepe Coin (PEPE) Whales Buy Big into Meme Coin That Recently Shot Up 100%,Negative,0.3031,4 stars,https://cryptodaily.co.uk/2024/09/shiba-inu-shib-and-pepe-coin-pepe-whales-buy-big-into-meme-coin-that-recently-shot-up-100
2024-09-01,Crypto Daily,"Crypto Weekly Roundup: SEC Goes After OpenSea, Elon Dismisses Lawsuit, & MORE",Negative,0.2713,1 stars,https://cryptodaily.co.uk/2024/09/crypto-weekly-roundup-sec-goes-after-opensea-elon-dismisses-lawsuit-more
2024-08-31,Crypto Daily,Boost Your Portfolio With 3 Altcoin Gems Set for a 50x Surge,Negative,0.3256,2 stars,https://cryptodaily.co.uk/2024/08/boost-your-portfolio-with-3-altcoin-gems-set-for-a-50x-surge
2024-08-31,Crypto Daily,Fair Price for These Under $1 Cryptos Is $100,Negative,0.3528,2 stars,https://cryptodaily.co.uk/2024/08/fair-price-for-these-under-1-cryptos-is-%24-100
2024-08-30,Crypto Daily,Cardano Price Prediction: Can ADA Reach $1 in the 2024 Bull Run? Why Smart Money Prefers MoonTaurus (MNTR),Negative,0.3515,4 stars,https://cryptodaily.co.uk/2024/08/cardano-price-prediction-can-ada-reach-1-in-the-2024-bull-run-why-smart-money-prefers-moontaurus-mntr
2024-08-30,Crypto Daily,"Analysts Say New Pepe Coin (PEPE) Rival Could Deliver a 100x ROI by the End of 2024, Whales Getting Greedy",Negative,0.3375,2 stars,https://cryptodaily.co.uk/2024/08/analysts-say-new-pepe-coin-pepe-rival-could-deliver-a-100x-roi-by-the-end-of-2024-whales-getting-greedy
2024-08-31,Crypto Daily,Husky Inu ($HINU) Presale Nears $400K!,Negative,0.4397,4 stars,https://cryptodaily.co.uk/2024/08/husky-inu-hinu-presale-nears-400k
2024-08-31,Crypto Daily,Polkadot Price Analysis: DOT Rebounds From Critical Support Level,Negative,0.3798,2 stars,https://cryptodaily.co.uk/2024/08/polkadot-price-analysis-dot-rebounds-from-critical-support-level
2024-08-30,Crypto Daily,Important Shiba Inu Metric Shoots Up 1250% in 24 Hours—Will SHIB Delete a Zero from Its Price Heading into September?,Negative,0.3548,2 stars,https://cryptodaily.co.uk/2024/08/important-shiba-inu-metric-shoots-up-1250-in-24-hours-will-shib-delete-a-zero-from-its-price-heading-into-september
2024-08-31,Crypto Daily,Quidax Becomes Nigeria’s first SEC licensed Crypto Exchange,Negative,0.2822,1 stars,https://cryptodaily.co.uk/2024/08/quidax-becomes-nigerias-first-sec-licensed-crypto-exchange
2024-08-30,Crypto Daily,"Ethereum Foundation Sends 35K ETH To Kraken, Analyst Firm Believes This Could Be Massively Bullish for Altcoins",Negative,0.2641,2 stars,https://cryptodaily.co.uk/2024/08/the-ethereum-foundation-has-transferred-35000-eth-to-kraken-fueling-discussions-of-its-potential-impact-on-ethereum-eth-and-the-broader-altcoin-market
2024-08-29,Crypto Daily,"Crypto Experts Predict MoonTaurus (MNTR) to Surge by 1500% in Q4 2024, Currently Priced at $0.01",Negative,0.2874,4 stars,https://cryptodaily.co.uk/2024/08/crypto-experts-predict-moontaurus-mntr-to-surge-by-1500-in-q4-2024-currently-priced-at-001
2024-08-30,Crypto Daily,Buy These Coins Now or Regret It Later When Altcoin Season Begins,Negative,0.3309,4 stars,https://cryptodaily.co.uk/2024/08/buy-these-coins-now-or-regret-it-later-when-altcoin-season-begins
2024-08-30,Crypto Daily,Experts See a Rally Ahead - Top 5 Key Coins to Keep an Eye on This Autumn,Negative,0.3605,4 stars,https://cryptodaily.co.uk/2024/08/experts-see-a-rally-ahead-top-5-key-coins-to-keep-an-eye-on-this-autumn
2024-08-30,Crypto Daily,BlockDAG Signs Another Major Partnership with Soccer Giant Inter Milan! Dogecoin Whales Move & PEPE Predictions Show Uncertainty,Negative,0.3492,4 stars,https://cryptodaily.co.uk/2024/08/blockdag-signs-another-major-partnership-with-soccer-giant-inter-milan-dogecoin-whales-move-pepe-predictions-show-uncertainty
2024-08-30,Crypto Daily,Mega Dice Token Presale Raises $1.75M: New ICO Aims To Be The Next Rollbit Coin,Negative,0.3295,2 stars,https://cryptodaily.co.uk/2024/08/mega-dice-token-presale-raises-175m-new-ico-aims-to-be-the-next-rollbit-coin
2024-08-30,Crypto Daily,Top Crypto Presales To Boost Your Crypto Portfolio In 2024,Negative,0.4225,4 stars,https://cryptodaily.co.uk/2024/08/top-crypto-presales-to-boost-your-crypto-portfolio-in-2024
2024-08-29,Crypto Daily,Investors Abandoning Shiba Inu (SHIB) and Dogecoin (DOGE) for This New Altcoin—Here’s Why,Negative,0.3398,2 stars,https://cryptodaily.co.uk/2024/08/investors-abandoning-shiba-inu-shib-and-dogecoin-doge-for-this-new-altcoin-heres-why
2024-08-30,Crypto Daily,Is Husky Inu ($HINU) The Next Crypto Unicorn?,Negative,0.288,4 stars,https://cryptodaily.co.uk/2024/08/is-husky-inu-hinu-the-next-crypto-unicorn
2024-08-30,Crypto Daily,Top Ethereum Alternatives To Watch In The Last Quarter of 2024!,Negative,0.3911,4 stars,https://cryptodaily.co.uk/2024/08/top-ethereum-alternatives-to-watch-in-the-last-quarter-of-2024
2024-08-30,Crypto Daily,FATTY - The Next Big Thing in Web3 with $3M Funding and Growing Ecosystem,Negative,0.446,4 stars,https://cryptodaily.co.uk/2024/08/fatty-the-next-big-thing-in-web3-with-3m-funding-and-growing-ecosystem
2024-08-30,Crypto Daily,Crypto.com Taps Standard Chartered Bank To Expand Fiat Services,Negative,0.3347,4 stars,https://cryptodaily.co.uk/2024/08/cryptocom-taps-standard-chartered-bank-to-expand-fiat-services
2024-08-30,Crypto Daily,"Former Mt. Gox CEO Mark Karpelès, Author Chris Dixon Among Exclusive Speakers At KBW2024",Negative,0.3518,4 stars,https://cryptodaily.co.uk/2024/08/former-mt-gox-ceo-mark-karpeles-author-chris-dixon-among-exclusive-speakers-at-kbw2024
2024-08-30,Crypto Daily,Court Dismisses Lawsuit Accusing Elon Musk of Manipulating Dogecoin,Positive,0.6478,1 stars,https://cryptodaily.co.uk/2024/08/court-dismisses-lawsuit-accusing-elon-musk-of-manipulating-dogecoin
2024-08-29,Crypto Daily,"New Shiba Inu Killer Expected to Skyrocket 10,000%—Here’s How It Could Create Millionaires in 2024",Negative,0.2555,4 stars,https://cryptodaily.co.uk/2024/08/new-shiba-inu-killer-expected-to-skyrocket-10000-heres-how-it-could-create-millionaires-in-2024
2024-08-30,Crypto Daily,Bybit’s Latest Analytics Report Highlights Market Stability Amid Macro Events,Negative,0.2747,4 stars,https://cryptodaily.co.uk/2024/08/bybits-latest-analytics-report-highlights-market-stability-amid-macro-events
2024-08-30,Crypto Daily,"Crypto Price Analysis 8-30 BTC, ETH, SOL, DOGE, XRP, DOT, AKT",Negative,0.4458,1 stars,https://cryptodaily.co.uk/2024/08/crypto-price-analysis-8-30-btc-eth-sol-doge-xrp-dot-akt
2024-08-30,Crypto Daily,LBank Celebrates 9th Anniversary with Strategic Initiatives and Leadership Transition,Negative,0.3506,5 stars,https://cryptodaily.co.uk/2024/08/lbank-celebrates-9th-anniversary-with-strategic-initiatives-and-leadership-transition
2024-08-30,Crypto Daily,Lending Protocol Echelon Closes $3.5M Seed Round with Cypher Capital,Negative,0.2464,2 stars,https://cryptodaily.co.uk/2024/08/lending-protocol-echelon-closes-35m-seed-round-with-cypher-capital
2024-08-30,Crypto Daily,"Avalanche (AVAX), Injective Protocol (INJ), and Thorchain (RUNE) at support again - time to buy?",Negative,0.282,2 stars,https://cryptodaily.co.uk/2024/08/avalanche-avax-injective-protocol-inj-and-thorchain-rune-at-support-again-time-to-buy
2024-08-30,Crypto Daily,Bitcoin (BTC) claws its way higher - major support holding so far,Negative,0.3498,2 stars,https://cryptodaily.co.uk/2024/08/bitcoin-btc-claws-its-way-higher-major-support-holding-so-far
2024-08-30,Crypto Daily,Is the Fat User Thesis the Future of Web3?,Negative,0.3103,2 stars,https://cryptodaily.co.uk/2024/08/is-the-fat-user-thesis-the-future-of-web3
2024-08-28,Crypto Daily,"Analyst Known for Spot-On Market Calls Says $100,000 Bitcoin Price in 2024 Is 'Programmed,' Predicts 2000% Climb for PEPE Rival",Negative,0.2725,1 stars,https://cryptodaily.co.uk/2024/08/analyst-known-for-spot-on-market-calls-says-100000-bitcoin-price-in-2024-is-programmed-predicts-2000-climb-for-pepe-rival
2024-08-29,Crypto Daily,The Perfect Time to Stock Up This Coins - Act Quickly,Negative,0.2977,4 stars,https://cryptodaily.co.uk/2024/08/the-perfect-time-to-stock-up-this-coins-act-quickly
2024-08-29,Crypto Daily,Crypto Entrepreneurs To Follow In 2024,Negative,0.3686,4 stars,https://cryptodaily.co.uk/2024/08/crypto-entrepreneurs-to-follow-in-2024
