id,date,source,headline,sentiment,sentiment_score,label,link
3931,2024-09-02,Crypto Daily,"Shiba Inu Fees on Shibarium Rises, Tron Partners With Ledger Live As New Presale Project Builds Steam",Negative,0.3195,2 stars,https://cryptodaily.co.uk/2024/09/shiba-inu-fees-on-shibarium-rises-tron-partners-with-ledger-live-as-new-presale-project-builds-steam
3932,2024-09-02,Crypto Daily,6 Best New Token Presales to Invest In Early For 2025 Crypto Bull Run,Negative,0.3407,4 stars,https://cryptodaily.co.uk/2024/09/6-best-new-token-presales-to-invest-in-early-for-2025-crypto-bull-run
3933,2024-08-30,Crypto Daily,Expert Analyst Reveals 3 Cryptocurrencies to Buy While They're Still Under $1,Negative,0.3548,4 stars,https://cryptodaily.co.uk/2024/09/expert-analyst-reveals-3-cryptocurrencies-to-buy-while-theyre-still-under-1
3934,2024-09-02,Crypto Daily,"Crypto Price Analysis 9-2 BTC, ETH, SOL, DOT, TON, ATOM, WIF",Negative,0.3961,2 stars,https://cryptodaily.co.uk/2024/09/crypto-price-analysis-9-2-btc-eth-sol-dot-ton-atom-wif
3935,2024-09-02,Crypto Daily,So you are going to sell your Bitcoin (BTC) - for what?,Negative,0.3434,1 stars,https://cryptodaily.co.uk/2024/09/so-you-are-going-to-sell-your-bitcoin-btc-for-what
3936,2024-09-02,Crypto Daily,Bitcoin (BTC) bearish weekly close - how low will it go?,Negative,0.3575,2 stars,https://cryptodaily.co.uk/2024/09/bitcoin-btc-bearish-weekly-close-how-low-will-it-go
3937,2024-09-02,Crypto Daily,Explore the Potential of Husky Inu ($HINU),Negative,0.2483,2 stars,https://cryptodaily.co.uk/2024/09/explore-the-potential-of-husky-inu-hinu
3938,2024-09-02,Crypto Daily,XinFin XDC Network and Foundership Inaugurate XDC 0xCamp Accelerator Program to Propel Global Web3 Startups,Negative,0.3187,4 stars,https://cryptodaily.co.uk/2024/09/xinfin-xdc-network-and-foundership-inaugurate-xdc-0xcamp-accelerator-program-to-propel-global-web3-startups
3939,2024-08-30,Crypto Daily,"Ripple (XRP) Likely to Reclaim $0.60 as Lawyer Sees Fading Odds for an SEC Appeal, Dogecoin (DOGE) Competitor Gears Up for 20x Move by Year-End",Negative,0.2919,2 stars,https://cryptodaily.co.uk/2024/09/ripple-xrp-likely-to-reclaim-060-as-lawyer-sees-fading-odds-for-an-sec-appeal-dogecoin-doge-competitor-gears-up-for-20x-move-by-year-end
3940,2024-09-01,Crypto Daily,Next Month’s Key Altcoins Price Predictions: What You Need to Know,Negative,0.3234,4 stars,https://cryptodaily.co.uk/2024/09/next-months-key-altcoins-price-predictions-what-you-need-to-know
3941,2024-09-01,Crypto Daily,Analysts' Top 5 Picks for Explosive Crypto Growth by Year-End — Stock Up While You Can,Negative,0.286,4 stars,https://cryptodaily.co.uk/2024/09/analysts-top-5-picks-for-explosive-crypto-growth-by-year-end-stock-up-while-you-can
3942,2024-08-30,Crypto Daily,Dogecoin (DOGE) Killer: Expert Predicts ‘Strong Bull Move’ to $1 for Trending Altcoin Building Momentum at $0.01,Negative,0.303,4 stars,https://cryptodaily.co.uk/2024/09/dogecoin-doge-killer-expert-predicts-strong-bull-move-to-1-for-trending-altcoin-building-momentum-at-001
3943,2024-09-01,Crypto Daily,Polkadot Price Analysis: $DOT Struggles Against Bearish Trends,Negative,0.4291,1 stars,https://cryptodaily.co.uk/2024/09/polkadot-price-analysis-dot-struggles-against-bearish-trends
3945,2024-09-01,Crypto Daily,"Crypto Weekly Roundup: SEC Goes After OpenSea, Elon Dismisses Lawsuit, & MORE",Negative,0.2713,1 stars,https://cryptodaily.co.uk/2024/09/crypto-weekly-roundup-sec-goes-after-opensea-elon-dismisses-lawsuit-more
3946,2024-08-30,Crypto Daily,Shiba Inu (SHIB) and Pepe Coin (PEPE) Whales Buy Big into Meme Coin That Recently Shot Up 100%,Negative,0.3031,4 stars,https://cryptodaily.co.uk/2024/09/shiba-inu-shib-and-pepe-coin-pepe-whales-buy-big-into-meme-coin-that-recently-shot-up-100
3947,2024-08-31,Crypto Daily,Boost Your Portfolio With 3 Altcoin Gems Set for a 50x Surge,Negative,0.3256,2 stars,https://cryptodaily.co.uk/2024/08/boost-your-portfolio-with-3-altcoin-gems-set-for-a-50x-surge
3948,2024-08-31,Crypto Daily,Fair Price for These Under $1 Cryptos Is $100,Negative,0.3528,2 stars,https://cryptodaily.co.uk/2024/08/fair-price-for-these-under-1-cryptos-is-%24-100
3949,2024-08-30,Crypto Daily,Cardano Price Prediction: Can ADA Reach $1 in the 2024 Bull Run? Why Smart Money Prefers MoonTaurus (MNTR),Negative,0.3515,4 stars,https://cryptodaily.co.uk/2024/08/cardano-price-prediction-can-ada-reach-1-in-the-2024-bull-run-why-smart-money-prefers-moontaurus-mntr
3950,2024-08-30,Crypto Daily,"Analysts Say New Pepe Coin (PEPE) Rival Could Deliver a 100x ROI by the End of 2024, Whales Getting Greedy",Negative,0.3375,2 stars,https://cryptodaily.co.uk/2024/08/analysts-say-new-pepe-coin-pepe-rival-could-deliver-a-100x-roi-by-the-end-of-2024-whales-getting-greedy
3951,2024-08-31,Crypto Daily,Husky Inu ($HINU) Presale Nears $400K!,Negative,0.4397,4 stars,https://cryptodaily.co.uk/2024/08/husky-inu-hinu-presale-nears-400k
3952,2024-08-31,Crypto Daily,Polkadot Price Analysis: DOT Rebounds From Critical Support Level,Negative,0.3798,2 stars,https://cryptodaily.co.uk/2024/08/polkadot-price-analysis-dot-rebounds-from-critical-support-level
3953,2024-08-30,Crypto Daily,Important Shiba Inu Metric Shoots Up 1250% in 24 Hours—Will SHIB Delete a Zero from Its Price Heading into September?,Negative,0.3548,2 stars,https://cryptodaily.co.uk/2024/08/important-shiba-inu-metric-shoots-up-1250-in-24-hours-will-shib-delete-a-zero-from-its-price-heading-into-september
3954,2024-08-31,Crypto Daily,Quidax Becomes Nigeria’s first SEC licensed Crypto Exchange,Negative,0.2822,1 stars,https://cryptodaily.co.uk/2024/08/quidax-becomes-nigerias-first-sec-licensed-crypto-exchange
3955,2024-08-30,Crypto Daily,"Ethereum Foundation Sends 35K ETH To Kraken, Analyst Firm Believes This Could Be Massively Bullish for Altcoins",Negative,0.2641,2 stars,https://cryptodaily.co.uk/2024/08/the-ethereum-foundation-has-transferred-35000-eth-to-kraken-fueling-discussions-of-its-potential-impact-on-ethereum-eth-and-the-broader-altcoin-market
3956,2024-08-29,Crypto Daily,"Crypto Experts Predict MoonTaurus (MNTR) to Surge by 1500% in Q4 2024, Currently Priced at $0.01",Negative,0.2874,4 stars,https://cryptodaily.co.uk/2024/08/crypto-experts-predict-moontaurus-mntr-to-surge-by-1500-in-q4-2024-currently-priced-at-001
3957,2024-08-30,Crypto Daily,Buy These Coins Now or Regret It Later When Altcoin Season Begins,Negative,0.3309,4 stars,https://cryptodaily.co.uk/2024/08/buy-these-coins-now-or-regret-it-later-when-altcoin-season-begins
3958,2024-08-30,Crypto Daily,Experts See a Rally Ahead - Top 5 Key Coins to Keep an Eye on This Autumn,Negative,0.3605,4 stars,https://cryptodaily.co.uk/2024/08/experts-see-a-rally-ahead-top-5-key-coins-to-keep-an-eye-on-this-autumn
3959,2024-08-30,Crypto Daily,BlockDAG Signs Another Major Partnership with Soccer Giant Inter Milan! Dogecoin Whales Move & PEPE Predictions Show Uncertainty,Negative,0.3492,4 stars,https://cryptodaily.co.uk/2024/08/blockdag-signs-another-major-partnership-with-soccer-giant-inter-milan-dogecoin-whales-move-pepe-predictions-show-uncertainty
3960,2024-08-30,Crypto Daily,Mega Dice Token Presale Raises $1.75M: New ICO Aims To Be The Next Rollbit Coin,Negative,0.3295,2 stars,https://cryptodaily.co.uk/2024/08/mega-dice-token-presale-raises-175m-new-ico-aims-to-be-the-next-rollbit-coin
4124,2024-09-02,cryptodnes,"Биткойн: Мечият пазар продължава, препоръчва се предпазливост",Negative,0.3146,2 stars,https://cryptodnes.bg/bitcoin-mechiyat-pazar-produljava-preporuchva-se-predpazlivost/
4125,2024-09-02,cryptodnes,Биткойн ETF бележат сериозни отливи на фона на пазарния спад,Negative,0.3974,1 stars,https://cryptodnes.bg/bitcoin-etf-belejat-seriozni-otlivi-na-fona-na-pazrniya-spad/
4126,2024-09-02,cryptodnes,Бивш директор в Goldman Sachs очаква бум на крипто гейминга,Negative,0.2985,2 stars,https://cryptodnes.bg/bivsh-direktor-v-goldman-sachs-ochakva-bum-na-kripto-geiminga/
4127,2024-09-02,cryptodnes,"Меме секторът спадна с над 15% за седмица, може ли ICO-то на Pepe Unchained да бъде скрит фаворит от цялата ситуация?",Positive,0.5157,1 stars,https://cryptodnes.bg/meme-sektorut-spadna-s-nad-15-za-sedmica-moje-li-icoto-na-pepe-unchained-da-bude-skrit-favorit-ot-cyalata-situaciya/
4128,2024-09-02,cryptodnes,"Биткойн китовете увеличават покупките си, тъй като цените падат",Negative,0.3449,2 stars,https://cryptodnes.bg/bitcoin-kitovete-uvelichavat-pokupkite-si-tui-kato-cenite-padat/
4129,2024-09-02,cryptodnes,БРИКС: Турция официално подаде заявление да се присъедини към съюза,Negative,0.3719,1 stars,https://cryptodnes.bg/brics-turciq-oficialno-podade-zaqvlenie-prisuedini-suiza/
4130,2024-09-02,cryptodnes,"Илон Мъск заяви, че иска да върне плащанията с Dogecoin за стоки на Tesla",Negative,0.305,1 stars,https://cryptodnes.bg/elon-musk-zaqvi-iska-vurne-plashtaniqta-dogecoin-stoki-tesla/
4131,2024-09-02,cryptodnes,Биткойн и криптовалути – как да започнем да инвестираме?,Negative,0.2864,5 stars,https://cryptodnes.bg/bitcoin-kriptovalui-kak-zapochnem-investirame/
4132,2024-09-02,cryptodnes,Cardano успешно стартира историческия Chang хард форк,Negative,0.2917,4 stars,https://cryptodnes.bg/cardano-uspeshno-startira-istoricheskiya-chang-hard-fork/
4133,2024-09-02,cryptodnes,Миньорите на Биткойн реализираха най-лошите си резултати през август,Negative,0.3958,1 stars,https://cryptodnes.bg/miniorite-bitcoin-realiziraha-nai-loshite-rezultati-prez-avgust/
4134,2024-09-02,Crypto-Economist,Quidax becomes the first cryptocurrency exchange with SEC license in Nigeria,Negative,0.2375,4 stars,https://en.cryptonomist.ch/2024/09/02/quidax-becomes-the-first-cryptocurrency-exchange-with-sec-license-in-nigeria/
4135,2024-09-02,Crypto-Economist,"Japan and Bitcoin: Metaplanet works with SBI VC Trade, banking partner of Ripple",Negative,0.2823,2 stars,https://en.cryptonomist.ch/2024/09/02/japan-and-bitcoin-metaplanet-works-with-sbi-vc-trade-banking-partner-of-ripple/
4136,2024-09-02,Crypto-Economist,Free Cloud Mining Services – 6 Trustworthy Bitcoin Mining Platforms for 2024,Negative,0.328,4 stars,https://en.cryptonomist.ch/2024/09/02/free-cloud-mining-services-trustworthy-bitcoin-platforms-2024/
4137,2024-09-02,Crypto-Economist,"Kraken Adds SHIB, PEPE, WIF To Futures Trading, Could RBLK Follow Later This Year?",Negative,0.2453,4 stars,https://en.cryptonomist.ch/2024/09/02/kraken-shib-pepe-wif-futures-trading-rblk/
4138,2024-09-02,Crypto-Economist,Australia: the adoption of cryptocurrencies according to the Easy Crypto survey,Negative,0.2887,2 stars,https://en.cryptonomist.ch/2024/09/02/australia-the-adoption-of-cryptocurrencies-according-to-the-easy-crypto-survey/
4139,2024-09-02,Crypto-Economist,Solana brings wealth to crypto investors: +670% compared to prices a year ago,Negative,0.312,2 stars,https://en.cryptonomist.ch/2024/09/02/solana-brings-wealth-to-crypto-investors-670-compared-to-prices-a-year-ago/
4140,2024-09-02,Crypto-Economist,Revenues down for Bitcoin mining,Negative,0.4373,1 stars,https://en.cryptonomist.ch/2024/09/02/revenues-down-for-bitcoin-mining/
4141,2024-09-02,Crypto-Economist,China ready to lift the ban on Bitcoin? New rumors for September 2024,Negative,0.3502,1 stars,https://en.cryptonomist.ch/2024/09/02/china-ready-to-lift-the-ban-on-bitcoin-new-rumors-for-september-2024/
4142,2024-09-02,Crypto-Economist,OKX lands in Singapore and obtains the license as a Major Payment Institution,Negative,0.2374,4 stars,https://en.cryptonomist.ch/2024/09/02/okx-lands-in-singapore-and-obtains-the-license-as-a-major-payment-institution/
4143,2024-09-02,Crypto-Economist,"Cardano: the hard fork “Chang” has been successfully completed, ADA becomes a governance token",Negative,0.3036,4 stars,https://en.cryptonomist.ch/2024/09/02/cardano-the-hard-fork-chang-has-been-successfully-completed-ada-becomes-a-governance-token/
4144,2024-09-02,Crypto-Economy,Vitalik Buterin Explores the ‘Glue and Coprocessor’ Architecture: A New Era for Cryptography and Computing,Negative,0.3747,4 stars,https://crypto-economy.com/vitalik-buterin-explores-the-glue-and-coprocessor-architecture-a-new-era-for-cryptography-and-computing/
4145,2024-09-02,Crypto-Economy,OKX Enhances Arbitrage Strategy with New Automated Execution Tool,Negative,0.4334,4 stars,https://crypto-economy.com/okx-enhances-arbitrage-strategy-with-new-automated-execution-tool/
4146,2024-09-02,Crypto-Economy,Cardano Completes Chang Hard Fork: The Voltaire Era is Here!,Negative,0.368,4 stars,https://crypto-economy.com/cardano-completes-chang-hard-fork-the-voltaire-era-is-here/
4147,2024-09-02,Crypto-Economy,Bitcoin Mining Revenue Crashes to Yearly Low—What’s Behind the $99M Plunge?,Negative,0.3555,2 stars,https://crypto-economy.com/bitcoin-mining-revenue-crashes-to-yearly-low-whats-behind-the-99m-plunge/
4148,2024-09-01,Crypto-Economy,2024-2030 Price Prediction for Artificial Superintelligence Alliance (FET),Negative,0.2851,4 stars,https://crypto-economy.com/fet-price-prediction/
4149,2024-08-31,Crypto-Economy,Can Restaking Boost Blockchain Security and Token Utility?,Negative,0.3042,4 stars,https://crypto-economy.com/can-restaking-boost-blockchain-security-and-token-utility/
4150,2024-08-30,Crypto-Economy,Large Majority of Cryptocurrency Holders Prefer Trump in Upcoming Election According to Latest Poll,Negative,0.2847,2 stars,https://crypto-economy.com/large-majority-of-cryptocurrency-holders-prefer-trump-in-upcoming-election-according-to-latest-poll/
4151,2024-08-30,Crypto-Economy,Blocksquare’s Newest RWA Marketplace Pool Featuring Tokenized Tequila Distillery Sells Out in Under 48 Hours,Negative,0.3174,4 stars,https://crypto-economy.com/blocksquares-newest-rwa-marketplace-pool-featuring-tokenized-tequila-distillery-sells-out-in-under-48-hours/
4152,2024-08-30,Crypto-Economy,Research Predicts Blockchain Will Revolutionize $2.83 Trillion Payment Industry—Here’s How,Negative,0.2928,4 stars,https://crypto-economy.com/research-predicts-blockchain-will-revolutionize-2-83-trillion-payment-industry-heres-how/
4153,2024-08-30,Crypto-Economy,Crypto Market Dips as $5 Billion in Options Expire Today,Negative,0.3104,2 stars,https://crypto-economy.com/crypto-market-dips-as-5-billion-in-options-expire-today/
4154,2024-09-02,Cryptopolitan,Dogwifhat price prediction 2024 – 2030: Will WIF reach $10?,Negative,0.2797,4 stars,https://www.cryptopolitan.com/dogwifhat-price-prediction/
4155,2024-09-02,Cryptopolitan,Which are the top token unlocks for September,Negative,0.3165,2 stars,https://www.cryptopolitan.com/which-are-the-top-token-unlocks-for-september/
4156,2024-09-02,Cryptopolitan,The Federal Reserve’s rate cut will do more for crypto than Wall Street,Negative,0.3289,2 stars,https://www.cryptopolitan.com/fed-rate-cut-does-more-for-crypto/
4157,2024-09-02,Cryptopolitan,XRP price prediction 2024-2030: Will XRP reach $1?,Negative,0.2897,4 stars,https://www.cryptopolitan.com/xrp-price-prediction/
4158,2024-09-02,Cryptopolitan,"TuumIO Launches to Drive Web2 to Web3 Transition, Escaping Tech Giants’ Control",Negative,0.3886,4 stars,https://www.cryptopolitan.com/tuumio-revolutionizes-web3-with-complete-decentralized-application-infrastructure/
4159,2024-09-02,Cryptopolitan,Is the Fed making a huge mistake with its September decision?,Negative,0.3917,2 stars,https://www.cryptopolitan.com/fed-mistake-with-its-september-decision/
4160,2024-09-02,Cryptopolitan,Vitalik Buterin explores ‘glue and coprocessor’ for computing,Negative,0.2933,2 stars,https://www.cryptopolitan.com/vitalik-buterin-glue-and-coprocessor/
4161,2024-09-02,Cryptopolitan,Metaplanet advances Bitcoin strategy in Japan with SBI VC Trade’s support,Negative,0.3092,4 stars,https://www.cryptopolitan.com/metaplanet-strategic-partnership-with-sbi/
4162,2024-09-02,Cryptopolitan,Binance coin price prediction 2024-2030: Is BNB ready for the bull run?,Negative,0.3609,4 stars,https://www.cryptopolitan.com/binance-coin-price-prediction/
4163,2024-09-02,Cryptopolitan,Shiba Inu Whale Who Cashed Out Near All-Time Highs Now Aggressively Accumulating This New Meme Coin — What Does He Know?,Negative,0.2397,4 stars,https://www.cryptopolitan.com/shiba-inu-whale-who-cashed-out-near-all-time-highs-now-aggressively-accumulating-this-new-meme-coin-what-does-he-know/
4164,2024-09-02,CryptoTimes,Amazon to Launch Enhanced Alexa Experience with Anthropic’s AI,Negative,0.2781,3 stars,https://www.cryptotimes.io/2024/09/02/amazon-to-launch-enhanced-alexa-experience-with-anthropics-ai/
4165,2024-09-02,CryptoTimes,TON Blockchain Reaches 1B Transactions Amid Tap-to-earn Game Surge,Negative,0.2913,4 stars,https://www.cryptotimes.io/2024/09/02/ton-reaches-1b-transactions-amid-tap-to-earn-game-surge/
4166,2024-09-02,CryptoTimes,Tomarket Airdrop: How To Connect Wallet & Claim $TOMATO Tokens,Negative,0.3782,4 stars,https://www.cryptotimes.io/2024/09/02/tomarket-airdrop-how-to-connect-wallet-claim-tomato-tokens/
4167,2024-09-02,CryptoTimes,Artemis Coin Price Prediction: The Token Built on Ethereum Set for an Impressive Rise,Negative,0.3534,4 stars,https://www.cryptotimes.io/2024/09/02/artemis-coin-price-prediction/
4168,2024-09-02,CryptoTimes,Rocky Rabbit Enigma and SuperSet Combo For September 2,Negative,0.4552,4 stars,https://www.cryptotimes.io/2024/09/02/rocky-rabbit-enigma-and-superset-daily-combo/
4169,2024-09-02,CryptoTimes,Grow Your Crypto Business with Telegram: Learn from experts,Negative,0.4458,4 stars,https://www.cryptotimes.io/2024/09/02/grow-your-crypto-business-with-telegram/
4170,2024-09-02,CryptoTimes,Rocky Rabbit Coin (RBTC) to Hit Major Exchanges on September 23,Negative,0.3956,4 stars,https://www.cryptotimes.io/2024/09/02/rocky-rabbit-coin-rbtc-to-hit-exchanges-on-september-23/
4171,2024-09-02,CryptoTimes,Nischal says WazirX Don’t Know Who is Responsible for User Crypto Funds,Negative,0.4108,1 stars,https://www.cryptotimes.io/2024/09/02/nischal-says-wazirx-not-responsible-for-crypto-funds/
4172,2024-09-02,CryptoTimes,"WazirX heads to Singapore Court, Townhall with users today",Negative,0.2677,1 stars,https://www.cryptotimes.io/2024/09/02/wazirx-heads-to-singapore-court-townhall-with-users-today/
4173,2024-09-02,CryptoTimes,Cardano’s Chang Hard Fork Launches New Governance System,Negative,0.3856,4 stars,https://www.cryptotimes.io/2024/09/02/cardanos-chang-hard-fork-launches-new-governance-system/
4174,2024-09-02,Dailycoin,Bitcoin Struggles as Investors Seek Safety in Gold,Negative,0.3486,2 stars,https://dailycoin.com/bitcoin-struggles-as-investors-seek-safety-in-gold/
4175,2024-09-02,Dailycoin,Binance Gambaryan’s Case Delayed Again as Central Bank Continues Obstruction,Positive,0.5824,1 stars,https://dailycoin.com/binance-gambaryans-case-delayed-again-as-central-bank-continues-obstruction/
4176,2024-09-02,Dailycoin,OKX Singapore Secures Major Payment Institution License from MAS,Negative,0.2777,1 stars,https://dailycoin.com/okx-singapore-secures-major-payment-institution-license-from-mas/
4177,2024-09-02,Dailycoin,Metaplanet Taps Ripple’s Partner SBI to Bolster Its Bitcoin Strategy,Negative,0.2426,4 stars,https://dailycoin.com/metaplanet-taps-ripples-partner-sbi-to-bolster-its-bitcoin-strategy/
4178,2024-09-01,Dailycoin,All Top 10 Crypto Coins Freefall: Which One Crashed the Most?,Positive,0.6227,1 stars,https://dailycoin.com/all-top-10-crypto-coins-freefall-which-one-crashed-the-most/
4179,2024-09-01,Dailycoin,"Ethereum Faces Worst Month in Years, But It’s Not What You Think",Negative,0.3734,2 stars,https://dailycoin.com/ethereum-faces-worst-month-in-years-but-its-not-what-you-think/
4180,2024-09-01,Dailycoin,Elon Musk Suggests DOGE Comeback as Payment Option for Tesla Merch,Negative,0.3933,1 stars,https://dailycoin.com/elon-musk-suggests-doge-comeback-as-payment-option-for-tesla-merch/
4181,2024-09-01,Dailycoin,Ripple’s XRP and Stellar’s XLM Link: Why Do They Move in Sync?,Negative,0.2466,2 stars,https://dailycoin.com/ripples-xrp-and-stellars-xlm-link-why-do-they-move-in-sync/
4182,2024-09-01,Dailycoin,Ethics Experts Slam Trump’s Crypto Policy and New Venture with Family,Negative,0.3742,1 stars,https://dailycoin.com/ethics-experts-slam-trumps-crypto-policy-and-new-venture-with-family/
4183,2024-09-01,Dailycoin,Hackers Steal $313.86M in Crypto Across Over 10 Incidents in August,Positive,0.6033,1 stars,https://dailycoin.com/hackers-steal-313-86m-in-cryptos-across-over-10-incidents-in-august/
4184,2024-09-02,Daily-Hodl,‘The Wind Changes Direction’ – Analyst Sees a Very Good Chance Bitcoin Prints Lows This Month,Negative,0.2554,2 stars,https://dailyhodl.com/2024/09/02/the-wind-changes-direction-analyst-sees-a-very-good-chance-bitcoin-prints-lows-this-month/
4185,2024-09-02,Daily-Hodl,Top Trader Forecasts ‘Slow Bleed’ for Bitcoin Unless Big Buyers Step In – Here’s His Outlook,Negative,0.339,2 stars,https://dailyhodl.com/2024/09/02/top-trader-forecasts-slow-bleed-for-bitcoin-unless-big-buyers-step-in-heres-his-outlook/
4186,2024-09-02,Daily-Hodl,Vitalik Buterin Says He Hasn’t Sold Any Ethereum Since 2018 Except To Support ETH Ecosystem Projects and Charity,Negative,0.4761,1 stars,https://dailyhodl.com/2024/09/02/vitalik-buterin-says-he-hasnt-sold-any-ethereum-since-2018-except-to-support-eth-ecosystem-projects-and-charity/
4187,2024-09-02,Daily-Hodl,"Late September Breakout for Bitcoin Likely Approaching, According to Crypto Analyst – Here’s Why",Negative,0.3085,2 stars,https://dailyhodl.com/2024/09/02/late-september-breakout-for-bitcoin-likely-approaching-according-to-crypto-analyst-heres-why/
4188,2024-09-02,Daily-Hodl,"Raoul Pal Predicts Breakout for One Digital Asset Sector, Says Crypto Consumer Apps To Scale This Cycle",Negative,0.2922,2 stars,https://dailyhodl.com/2024/09/01/raoul-pal-predicts-breakout-for-one-digital-asset-sector-says-crypto-consumer-apps-to-scale-this-cycle/
4189,2024-09-01,Daily-Hodl,Banking Giant Says Tens of Thousands of Customers Are Spending Millions on Products That Never Arrive: Report,Negative,0.4817,1 stars,https://dailyhodl.com/2024/08/30/tens-of-thousands-of-credit-and-debit-card-customers-fall-victim-to-fake-website-scam-losing-over-8000000-report/
4190,2024-09-01,Daily-Hodl,"$6,440,000,000,000 Piled Into Money Market Funds As Bank of America Warns Rate Cuts Won’t Fuel Rotation To Stocks",Negative,0.3439,1 stars,https://dailyhodl.com/2024/09/01/6440000000000-piled-into-money-market-funds-as-bank-of-america-warns-rate-cuts-wont-fuel-rotation-to-stocks-report/
4191,2024-09-01,Daily-Hodl,Crypto Trader Unveils ‘Ultimate’ Target for Bitcoin Price Before Reversal – Here’s His Outlook,Negative,0.2939,2 stars,https://dailyhodl.com/2024/09/01/crypto-trader-unveils-ultimate-target-for-bitcoin-price-before-reversal-heres-his-outlook/
4192,2024-09-01,Daily-Hodl,Over 40% of Telegram’s 2023 Revenue Stems From Crypto Ventures: Report,Negative,0.3366,1 stars,https://dailyhodl.com/2024/09/01/over-40-of-telegrams-2023-revenue-stems-from-crypto-ventures-report/
4193,2024-09-01,Daily-Hodl,Gold Dealers Part of ‘Large Laundering Network’ Agree To Plead Guilty to National Crypto and Romance Scam: Report,Negative,0.4436,1 stars,https://dailyhodl.com/2024/09/01/gold-dealers-part-of-large-laundering-network-agree-to-plead-guilty-to-national-crypto-and-romance-scam-report/
4194,2024-09-02,Decrypt,Here Are Today’s ‘Rocky Rabbit’ Enigma and SuperSet Daily Combo Solutions,Negative,0.4144,5 stars,https://decrypt.co/resources/here-are-todays-rocky-rabbit-enigma-superset-daily-combo-solutions
4195,2024-09-02,Decrypt,Cardano’s Chang Hard Fork Introduces On-Chain Governance,Negative,0.4282,5 stars,https://decrypt.co/247456/cardanos-chang-hard-fork-introduces-on-chain-governance
4196,2024-09-02,Decrypt,'MemeFi' Tips Guide: How to Earn the Most Coins in the Telegram Crypto Game,Negative,0.4643,4 stars,https://decrypt.co/resources/memefi-tips-guide-earn-most-coins-telegram-crypto-game-airdrop
4197,2024-09-02,Decrypt,SEC Could 'Challenge' FTX Estate’s Proposal to Pay Creditors in Stablecoins,Positive,0.6381,1 stars,https://decrypt.co/247442/sec-could-challenge-ftx-estates-proposal-to-pay-creditors-in-stablecoins
4198,2024-09-02,Decrypt,Solana Meme Coins Slump as Degens Ditch Pump.fun,Positive,0.5122,4 stars,https://decrypt.co/247428/solana-meme-coins-slump-as-degens-ditch-pump-fun
4199,2024-09-02,Decrypt,Most Anticipated Video Games Releasing in September 2024,Positive,0.5732,5 stars,https://decrypt.co/247389/anticipated-video-games-releasing-september-2024
4200,2024-09-02,Decrypt,"Bitcoin Bounces Back From $57,000 as Exchange Reserves Hit Multi-Year Low",Positive,0.5012,1 stars,https://decrypt.co/247419/bitcoin-bounces-back-from-57000-as-exchange-reserves-hit-multi-year-low
4201,2024-09-02,Decrypt,Metaplanet Taps SBI Group's Crypto Arm to Aid Bitcoin Stockpiling Efforts,Negative,0.4415,4 stars,https://decrypt.co/247416/metaplanet-taps-sbis-crypto-arm-bitcoin-stockpiling-efforts
4202,2024-09-01,Decrypt,Is Crypto to Blame for Telegram CEO Pavel Durov’s Arrest?,Negative,0.3508,2 stars,https://decrypt.co/247319/is-crypto-blame-telegram-ceo-pavel-durovs-arrest
4203,2024-09-01,Decrypt,Here Are Today's ‘Hamster Kombat’ Daily Combo and Cipher Code,Negative,0.4696,1 stars,https://decrypt.co/resources/todays-hamster-kombat-daily-combo-cipher-code
4204,2024-09-01,Decrypt,"This Week in Crypto Games: 'Hamster Kombat' and 'Rocky Rabbit' Airdrop Dates, New NFL Rivals Season",Positive,0.6162,5 stars,https://decrypt.co/247175/this-week-crypto-games-hamster-kombat-rocky-rabbit-airdrop
4205,2024-09-01,Decrypt,Bitcoin Network Stacks Devs 'Can See the Finish Line' With Nakamoto Upgrade,Negative,0.2452,4 stars,https://decrypt.co/247247/bitcoin-network-stacks-devs-see-finish-line-nakamoto-upgrade
4206,2024-09-01,Decrypt,Here Are Today’s ‘X Empire’ Elon Musk Game Daily Combo and Riddle,Negative,0.2453,3 stars,https://decrypt.co/resources/todays-musk-empire-stock-exchange-daily-combo
4207,2024-09-01,Decrypt,Ethereum Gaming Network Geist Is Members-Only to Prevent 'Industrial Farming',Negative,0.3093,4 stars,https://decrypt.co/247231/ethereum-gaming-network-geist-members-only
4208,2024-09-01,Decrypt,Bitcoin OP_CAT Upgrade: Can Revived Satoshi Code Transform the Top Blockchain?,Negative,0.3122,3 stars,https://decrypt.co/247167/bitcoin-opcat-upgrade_revived_satoshi_code-developers
4209,2024-09-01,Decrypt,This Week on Crypto Twitter: Outrage and Unity as Telegram and OpenSea Come Under Fire,Negative,0.3766,1 stars,https://decrypt.co/247194/this-week-on-crypto-twitter-outrage-and-unity-as-telegram-and-opensea-come-under-fire
4210,2024-08-31,Decrypt,"Native BTC Staking Is Coming to Bitcoin Layer-2 Networks, Babylon Says",Negative,0.2907,4 stars,https://decrypt.co/247257/native-btc-staking-bitcoin-layer-2-networks-babylon
4211,2024-08-31,Decrypt,Beyond Telegram: A Look at Alternative Private Messaging Apps,Negative,0.3706,1 stars,https://decrypt.co/247258/telegram-alternatives-privacy-encryption
